date_time,quote_volume,count,volume_true,volume_false,vdiff(false-true),original_volume,RSI,stochastic_%K,stochastic_%D,EMA_12,EMA_26,EMA_50,EMA_100,EMA_200,EMA_500,close_pct
2024-04-01 05:30:00,69805559.4977,12361,40337988.9071,29465034.1062,-10872954.8009,701145.2000000001,28.440366972476326,1.8266253869951021,11.56233289021368,70510.29457229582,70601.55760399379,70733.12190697878,70911.33008790667,71072.11030459167,71208.94446149876,-0.10644654467419912
2024-04-01 05:35:00,130747145.44513,22514,85256965.41143,45490180.0337,-39766785.37773,3081879.4,12.454770519900066,7.5876383763856765,9.11548905106977,70476.37233040416,70578.4644481424,70715.73673415607,70899.02256141345,71064.32612245643,71205.27522213149,-0.13227644783035952
2024-04-01 05:40:00,129736136.6827,23743,61185370.7064,68550765.9763,7365395.269900002,169887464.4,12.509563886762734,11.588706278971623,7.000990014117465,70438.16120264967,70552.50411865038,70696.60980340486,70885.73498593993,71056.00446949668,71201.37392383954,-0.08792171837166407
2024-04-01 05:45:00,654623213.39272,108826,418622952.19852,236000261.1942,-182622691.00432,1695010862.2,5.954115076474366,13.559925260254024,10.912089971870438,70315.73640224204,70485.08899875035,70655.26824248703,70861.11449116883,71041.93875338229,71195.15047504178,-0.8338554422737454
2024-04-01 05:50:00,772110391.7975,121790,415008303.144,357102088.6535,-57906214.49049997,110516832.4,4.653810574254237,12.845679421712171,12.664770320312604,70158.50003266634,70396.83796180588,70601.87340944832,70830.07658045262,71024.54334290088,71187.55985438293,-0.5007007225483306
2024-04-01 05:55:00,380990053.535,67405,202996088.3629,178060685.7329,-24935402.629999995,412957.8,4.42459914755392,12.946878147028999,13.117494276331728,70012.91541225614,70309.08700167212,70547.37641299937,70798.03942044365,71006.51007580734,71179.67418630156,-0.11761530990551661
2024-04-01 06:00:00,541615451.1521,92495,266972262.8743,274597626.8785,7625364.004199982,278712752.2,13.01643987439168,28.168019767031538,17.986859111924232,69914.66688729366,70239.84352006677,70501.37341641115,70769.84656063288,70990.26917953065,71172.46710372152,0.23420726403726722
2024-04-01 06:05:00,170470845.4825,35028,73031155.4324,97439353.7086,24408198.2762,0.0,15.440992232522461,30.23296858453896,23.78262216619983,69836.9335200177,70178.32918524701,70458.55092949307,70742.90702477876,70974.53913794328,71165.4289116907,0.05059510510374565
2024-04-01 06:10:00,98677928.9388,23152,46895124.6395,51770024.0029,4874899.363399997,0.0,13.277024974174495,25.685374749970887,28.028787700513792,69759.26682463037,70115.64554189538,70414.37638323844,70714.97025201087,70958.1964599538,71158.11023340053,-0.11136820084886034
2024-04-01 06:15:00,169944932.5979,28184,69230401.4182,100706488.6561,31476087.237900004,0.0,16.89481268011444,29.38581009530528,28.434717809938373,69703.22577468723,70062.26439064388,70374.40083879772,70688.83222721856,70942.64226632242,71151.07186919534,0.0907227676646194
2024-04-01 06:20:00,81545543.8776,17067,39919157.6365,41626386.2411,1707228.6045999974,0.0,18.389245917103153,32.93481525983761,29.335333368371256,69663.29873242766,70016.44480615173,70337.902766688,70664.17614351127,70927.7274179013,71144.25601343009,0.0701779667122926
2024-04-01 06:25:00,58870899.255,13511,29955276.9635,28917218.8457,-1038058.117800001,0.0,18.146381196182617,31.852714128170266,31.391113161104386,69625.16046590034,69971.92296865901,70301.7261876022,70639.4479030457,70912.67938389235,71137.35439261798,-0.040752436866131614
2024-04-01 06:30:00,76761020.9587,16865,32836526.8993,43922897.5052,11086370.6059,0.0,24.4872869516619,40.83412322274863,35.20721753691884,69612.32039422337,69940.0546006102,70271.92123906878,70617.71032080716,70899.03779798298,71130.98451480315,0.18194809797249523
2024-04-01 06:35:00,153548494.3692,24282,51037080.604,102511413.7652,51474333.1612,0.0,27.92297845103495,46.4202211690367,39.702352839985195,69615.055718189,69917.095000565,70246.75177871314,70598.15368079118,70886.41155123689,71124.99295985383,0.12711797382003454
2024-04-01 06:40:00,80155408.0057,16123,42768888.4488,37386519.5569,-5382368.891899996,0.0,31.107632516463113,52.81727931311998,46.690541234968435,69625.49330000607,69899.74722274537,70224.63994425381,70580.02984552797,70874.43631192109,71119.23610173067,0.07582927498306358
2024-04-01 06:45:00,45235781.4325,11788,28244332.7347,16991448.6978,-11252884.0369,0.0,31.32916553411215,50.34875444839816,49.86208497685161,69622.01740769745,69877.75853957905,70200.25798565561,70560.68073967592,70861.78420931492,71113.18286379961,-0.11480578448944678
2024-04-01 06:50:00,62653820.5356,13204,31701795.2685,30952025.2671,-749770.0014000013,0.0,34.66391124646499,57.531067525078484,53.56570042886555,69628.47626805169,69861.9245736843,70179.22826072795,70542.92468542492,70849.86595847597,71107.39770266667,0.08778369866773161
2024-04-01 06:55:00,58592479.4135,13085,26656983.4405,31935495.973,5278512.5325000025,0.0,50.36744369814315,91.71619163129134,66.53200453492265,69632.04914988989,69846.35238304101,70158.5408779543,70525.27667185215,70837.9439091379,71101.58653419295,-0.017656178226921337
2024-04-01 07:00:00,108713575.6109,15701,53635816.3378,55077759.2731,1441942.9353,0.0,71.99839647223918,99.26488024662116,82.837379800997,69647.53389606068,69837.93368800094,70141.8412356816,70509.58208429071,70826.94645730569,71096.12191728997,0.11629292608794639
2024-04-01 07:05:00,103043788.9815,16840,45716932.6553,57326856.3262,11609923.670900002,115873120.2,79.4922279792749,94.2948376796162,95.09196985250956,69668.1286812821,69833.74600740828,70127.70628526271,70495.16263707704,70816.54300996932,71090.87352640259,0.06983811038436816
2024-04-01 07:10:00,34829614.17,7502,18457111.0539,16372503.1161,-2084607.9377999995,0.0,72.15265354800316,86.78518518518563,93.448301037141,69680.07811493102,69827.231488341,70112.7295681936,70480.32377297651,70805.88885066615,71085.50397140697,-0.051016459973562966
2024-04-01 07:15:00,33115846.8021,7932,15101618.1648,18014228.6373,2912610.4725,0.0,70.6896551724146,84.61795686340092,88.56599324273425,69689.75840494163,69820.99211883426,70098.2303694409,70465.7233022245,70795.3128422018,71080.14467411592,-0.004014578655631151
2024-04-01 07:20:00,27292816.2189,6990,15949975.1385,11342841.0804,-4607134.0581,0.0,74.022600337706,74.15468324912582,81.85260843257079,69691.6417272583,69812.17788780949,70082.69192358048,70450.6000685171,70784.43410745353,71074.64309857054,-0.058787261804049695
2024-04-01 07:25:00,33249904.4571,7385,20896602.9221,12353301.535,-8543301.3871,0.0,73.34399573503941,82.56898561989972,80.44720857747548,69699.89684614165,69807.22397019397,70069.4608677538,70436.63373052666,70774.0944645933,71069.33633969401,0.06212160339731376
2024-04-01 07:30:00,44367932.0472,9719,29218209.3825,15149722.6647,-14068486.7178,0.0,65.0162022034992,68.98561989894986,75.23642958932514,69696.1281005814,69797.45923166108,70054.00750039092,70421.55979526871,70763.16218136353,71063.77172356748,-0.10022180706085182
2024-04-01 07:35:00,50973128.8486,10634,22607503.4628,28365625.3858,5758121.923,0.0,66.12180332190903,64.27113107390792,71.94191219758584,69690.56993126118,69787.27706635285,70038.55622586577,70406.4794032832,70752.18544324051,71058.16784443147,-0.02210249241482165
2024-04-01 07:40:00,61155405.0524,11076,37399094.7182,23756310.3342,-13642784.384,0.0,55.72383073496703,30.258064516129973,54.50493849632925,69679.52840337485,69774.79728366004,70022.09519740044,70390.881791337,70740.9079761436,71052.42186501258,-0.05914441573355855
2024-04-01 07:45:00,40637309.904,9152,18021685.7356,22615624.1684,4593938.432800002,0.0,56.06306173567044,60.451612903223925,51.66026949775394,69684.5855720864,69770.17526264818,70009.95028769846,70377.44650834023,70730.67406593321,71047.0724763299,0.1344464426275449
2024-04-01 07:50:00,26935719.7994,6696,12967818.3361,13967901.4633,1000083.127200002,0.0,54.45937690898049,69.77419354838803,53.494623655913976,69693.3108686885,69768.03635430387,69999.41498229852,70364.84954777904,70720.82954786422,71041.85981175372,0.04145603938467968
2024-04-01 07:55:00,30674699.807,6473,20193155.4384,10481544.3686,-9711611.0698,0.0,52.51067589456674,36.12903225806451,55.45161290322549,69684.64765812103,69758.32995768877,69985.20263005153,70350.43668544678,70710.04517425364,71036.2515889523,-0.14955270406488141
2024-04-01 08:00:00,60806553.9077,12377,37273504.7774,23533536.0377,-13739968.7397,0.0,42.40815154994242,13.554028732040779,39.819084846164436,69665.19417225626,69743.50551637849,69968.45742887304,70334.74883028942,70698.58402824117,71030.35118340758,-0.11315823484642218
2024-04-01 08:05:00,100800625.2282,18148,53399865.8395,47400272.4813,-5999593.358200006,0.0,40.22597331881344,16.819338422393336,22.167466470832874,69641.025838063,69726.06807072082,69950.40419636821,70318.37954652132,70686.73841601987,71024.27433237601,-0.07202601562431576
2024-04-01 08:10:00,40430241.5054,8576,18936357.4044,21493884.101,2557526.6966000013,0.0,34.55060366671566,21.221374045800047,17.19824706674472,69623.23724759177,69711.20376918594,69933.73736513809,70302.67698124367,70675.18280989032,71018.29080210703,0.02488918557692621
2024-04-01 08:15:00,48401531.6066,9392,23968870.735,24432660.8716,463790.13660000265,0.0,28.976103813894156,20.275103163685582,19.43860521062632,69606.69305565457,69696.7220085055,69917.34374297582,70287.09327864478,70663.64566750336,71012.29243563155,-0.013951735624673223
2024-04-01 08:20:00,81959653.2386,14015,50108295.3754,31851357.8632,-18256937.5122,9540326.4,26.034409213706,10.226244343890745,17.24090718445879,69576.23258555387,69675.3870449125,69897.3969295258,70269.69935233498,70651.15864593617,71005.89086902225,-0.1539220636489258
2024-04-01 08:25:00,58644572.063,11020,31884445.5715,26760126.4915,-5124319.079999998,0.0,28.36771424615776,15.824915824915825,15.442087777497385,69553.81218777635,69657.24726380786,69879.08724601498,70253.08154337785,70639.01278876267,70999.60188351717,0.03140816641142852
2024-04-01 08:30:00,161543080.8251,27040,94166293.224,67376787.6011,-26789505.622899994,5383068.6,36.556132640831294,47.66066838046372,24.57060951642343,69545.54877427229,69645.60672574802,69864.22500107322,70238.1710177664,70627.68032320285,70993.61584805403,0.1002441290211209
2024-04-01 08:35:00,60166446.9504,12719,29138643.5823,31027942.4323,1889298.8500000013,0.0,35.586803677663625,53.14481576692474,38.8767999907681,69543.47973207655,69637.19882013706,69851.20049122722,70224.18941345421,70616.77902645456,70987.78145345103,0.04604309921856231
2024-04-01 08:40:00,69750481.8979,10615,27160425.0784,42589917.7553,15429492.6769,0.0,43.10706787963583,60.82262210796815,53.876035418452204,69548.62131175709,69632.73224086764,69840.44360921832,70211.37180130661,70606.43197146498,70982.14919215979,0.06443067302726035
2024-04-01 08:45:00,57744435.8314,9119,24282722.7268,33461713.1046,9178990.377800005,0.0,40.58505731980493,54.14678899082676,56.03807562190656,69543.77187917908,69624.16688969226,69827.76346768036,70197.6238448451,70595.5928473708,70976.30069239068,-0.08594806609663053
2024-04-01 08:50:00,46915909.4804,10121,25197453.2921,21718456.1883,-3478997.1038000025,0.0,41.38672399892484,49.28440366972584,54.75127158950692,69535.59159007462,69614.27304601135,69814.54137090858,70183.62337266996,70584.59789366562,70970.36975150289,-0.03812011720857322
2024-04-01 08:55:00,23124721.5997,5436,12723671.6966,10401049.9031,-2322621.7934999987,0.0,31.018518518518462,41.8348623853211,48.42201834862457,69522.42365314007,69602.10467223273,69800.24563087295,70169.09617717154,70573.30836238537,70964.30041117752,-0.058425168296150076
2024-04-01 09:00:00,31268583.3958,6635,10274359.6874,20994223.7084,10719864.021,0.0,33.09009261857929,53.07017543859763,48.06314716454819,69519.02001419544,69594.56358540068,69788.48305711322,70155.85268851467,70562.63166226214,70958.45609815884,0.07242620590353077
2024-04-01 09:05:00,38116743.6886,7941,14145192.6235,23971551.0651,9826358.4416,0.0,48.797250859106484,92.87383177570094,62.592956533206554,69534.47847354999,69596.41072722286,69781.85627055976,70145.23184319754,70553.24726761277,70953.11096403445,0.17151005103575034
2024-04-01 09:10:00,34586895.8364,7084,12165340.3703,22421555.4661,10256215.0958,0.0,56.495334024589106,93.88704318936747,79.94368346788868,69551.62024684998,69600.07659928042,69776.52465210643,70135.3440839263,70544.21893659174,70947.89255699239,0.03792041022987469
2024-04-01 09:15:00,23394524.7197,5139,14075711.3413,9318813.3784,-4756897.9629,0.0,56.08823529411705,81.70542635658786,89.48876710721875,69557.66328579614,69599.39685118558,69769.24525398461,70124.56301295746,70534.73317602865,70942.47542103633,-0.07897090855312205
2024-04-01 09:20:00,25657606.6179,6448,15020496.7319,10637109.886,-4383386.845899999,0.0,52.52452394691293,74.95016611295551,83.51421188630361,69558.08431875058,69596.5081955422,69761.05524402444,70113.39146814641,70525.03831855573,70936.95815388649,-0.04382756940921606
2024-04-01 09:25:00,20289269.1697,4533,10254756.3316,10034512.8381,-220243.49349999987,0.0,52.305703203563205,72.15946843853885,76.27168696936074,69556.50211586588,69592.9001810576,69752.69229327838,70102.191637094,70515.314554192,70931.41261235402,-0.018113754377480085
2024-04-01 09:30:00,31923221.6422,6500,18112941.9803,13810279.6619,-4302662.318399997,0.0,59.98352553542009,68.19490586932318,71.76818014027252,69552.40948265574,69588.23350097926,69743.9553406008,70090.85912942878,70505.50943424978,70925.81775162605,-0.02573769407516746
2024-04-01 09:35:00,21342849.3522,4561,10985959.6888,10360644.98,-625314.7087999992,0.0,59.39485122032744,71.07419712070747,70.47619047618984,69550.94648532408,69584.87546386968,69736.07081743999,70080.0084535985,70495.9312309239,70920.29712187903,0.018696992229250142
2024-04-01 09:40:00,20347222.3911,4532,11700344.6203,8643122.4542,-3057222.166100001,0.0,48.80423641954212,36.149914821126345,58.473005937052335,69540.97010296653,69577.55876284231,69726.26804028549,70068.2478901609,70485.88315897442,70914.57178406714,-0.08167620274677212
2024-04-01 09:45:00,37070482.5585,7513,13146263.441,23924219.1175,10777955.6765,0.0,53.30320972265479,60.79207920792079,56.0053970499182,69546.12854866398,69577.33218781695,69720.31635243117,70058.47070421712,70476.8146698304,70909.2221961068,0.12721968854201293
2024-04-01 09:50:00,18349822.1973,4753,9422788.4018,8927033.7955,-495754.6063000001,0.0,44.05749851807941,29.98019801980083,42.30739734961599,69538.52415656183,69571.35943316385,69711.54708370838,70047.34653185638,70467.06228505599,70903.5833849447,-0.1118225786746585
2024-04-01 09:55:00,33431217.6184,6196,19549978.3088,13882419.9324,-5667558.376400001,0.0,44.821347806421464,10.851485148512547,33.87458745874472,69524.65890170616,69562.25132700356,69701.22759022962,70035.48620449289,70456.9263419211,70897.77426963553,-0.06949970286359575
